replicate,gap,gap_points,eligible_pairs,flips,flip_rate,benchmark,audit_half,target_half
803,0.02,2.0,3930,424,0.1078880407124682,MMLU,discovery,validation
803,0.03,3.0,5817,424,0.0728898057417913,MMLU,discovery,validation
803,0.05,5.0,9463,424,0.04480608686463067,MMLU,discovery,validation
804,0.0025,0.25,463,183,0.3952483801295896,MMLU,discovery,validation
804,0.005,0.5,909,272,0.2992299229922992,MMLU,discovery,validation
804,0.01,1.0,1879,302,0.16072378924960085,MMLU,discovery,validation
804,0.02,2.0,3930,302,0.07684478371501273,MMLU,discovery,validation
804,0.03,3.0,5817,302,0.051916795599106065,MMLU,discovery,validation
804,0.05,5.0,9463,302,0.03191376941773222,MMLU,discovery,validation
805,0.0025,0.25,463,178,0.38444924406047515,MMLU,discovery,validation
805,0.005,0.5,909,256,0.2816281628162816,MMLU,discovery,validation
805,0.01,1.0,1879,305,0.1623203831825439,MMLU,discovery,validation
805,0.02,2.0,3930,306,0.07786259541984733,MMLU,discovery,validation
805,0.03,3.0,5817,306,0.05260443527591542,MMLU,discovery,validation
805,0.05,5.0,9463,306,0.03233646835041742,MMLU,discovery,validation
806,0.0025,0.25,463,206,0.4449244060475162,MMLU,discovery,validation
806,0.005,0.5,909,292,0.32123212321232125,MMLU,discovery,validation
806,0.01,1.0,1879,334,0.17775412453432676,MMLU,discovery,validation
806,0.02,2.0,3930,336,0.08549618320610687,MMLU,discovery,validation
806,0.03,3.0,5817,336,0.05776173285198556,MMLU,discovery,validation
806,0.05,5.0,9463,336,0.03550671034555638,MMLU,discovery,validation
807,0.0025,0.25,463,166,0.35853131749460043,MMLU,discovery,validation
807,0.005,0.5,909,238,0.26182618261826185,MMLU,discovery,validation
807,0.01,1.0,1879,245,0.1303885045236828,MMLU,discovery,validation
807,0.02,2.0,3930,247,0.0628498727735369,MMLU,discovery,validation
807,0.03,3.0,5817,247,0.04246175004297748,MMLU,discovery,validation
807,0.05,5.0,9463,247,0.02610165909331079,MMLU,discovery,validation
808,0.0025,0.25,463,162,0.34989200863930886,MMLU,discovery,validation
808,0.005,0.5,909,228,0.2508250825082508,MMLU,discovery,validation
808,0.01,1.0,1879,267,0.14209686003193187,MMLU,discovery,validation
808,0.02,2.0,3930,269,0.06844783715012723,MMLU,discovery,validation
808,0.03,3.0,5817,269,0.04624376826542891,MMLU,discovery,validation
808,0.05,5.0,9463,269,0.028426503223079363,MMLU,discovery,validation
809,0.0025,0.25,463,182,0.3930885529157667,MMLU,discovery,validation
809,0.005,0.5,909,279,0.3069306930693069,MMLU,discovery,validation
809,0.01,1.0,1879,322,0.17136774880255454,MMLU,discovery,validation
809,0.02,2.0,3930,323,0.0821882951653944,MMLU,discovery,validation
809,0.03,3.0,5817,323,0.055526903902355165,MMLU,discovery,validation
809,0.05,5.0,9463,323,0.034132938814329494,MMLU,discovery,validation
810,0.0025,0.25,463,176,0.3801295896328294,MMLU,discovery,validation
810,0.005,0.5,909,267,0.29372937293729373,MMLU,discovery,validation
810,0.01,1.0,1879,320,0.17030335284725917,MMLU,discovery,validation
810,0.02,2.0,3930,325,0.08269720101781171,MMLU,discovery,validation
810,0.03,3.0,5817,325,0.05587072374075984,MMLU,discovery,validation
810,0.05,5.0,9463,325,0.03434428828067209,MMLU,discovery,validation
811,0.0025,0.25,463,172,0.3714902807775378,MMLU,discovery,validation
811,0.005,0.5,909,256,0.2816281628162816,MMLU,discovery,validation
811,0.01,1.0,1879,293,0.15593400745077168,MMLU,discovery,validation
811,0.02,2.0,3930,294,0.07480916030534351,MMLU,discovery,validation
811,0.03,3.0,5817,294,0.05054151624548736,MMLU,discovery,validation
811,0.05,5.0,9463,294,0.03106837155236183,MMLU,discovery,validation
812,0.0025,0.25,463,182,0.3930885529157667,MMLU,discovery,validation
812,0.005,0.5,909,267,0.29372937293729373,MMLU,discovery,validation
812,0.01,1.0,1879,316,0.16817456093666844,MMLU,discovery,validation
812,0.02,2.0,3930,316,0.08040712468193384,MMLU,discovery,validation
812,0.03,3.0,5817,316,0.0543235344679388,MMLU,discovery,validation
812,0.05,5.0,9463,316,0.033393215682130405,MMLU,discovery,validation
813,0.0025,0.25,463,166,0.35853131749460043,MMLU,discovery,validation
813,0.005,0.5,909,238,0.26182618261826185,MMLU,discovery,validation
813,0.01,1.0,1879,269,0.14316125598722726,MMLU,discovery,validation
813,0.02,2.0,3930,269,0.06844783715012723,MMLU,discovery,validation
813,0.03,3.0,5817,269,0.04624376826542891,MMLU,discovery,validation
813,0.05,5.0,9463,269,0.028426503223079363,MMLU,discovery,validation
814,0.0025,0.25,463,165,0.3563714902807775,MMLU,discovery,validation
814,0.005,0.5,909,246,0.2706270627062706,MMLU,discovery,validation
814,0.01,1.0,1879,280,0.1490154337413518,MMLU,discovery,validation
814,0.02,2.0,3930,283,0.07201017811704835,MMLU,discovery,validation
814,0.03,3.0,5817,283,0.048650507134261646,MMLU,discovery,validation
814,0.05,5.0,9463,283,0.029905949487477546,MMLU,discovery,validation
815,0.0025,0.25,463,179,0.38660907127429806,MMLU,discovery,validation
815,0.005,0.5,909,250,0.27502750275027504,MMLU,discovery,validation
815,0.01,1.0,1879,289,0.15380521554018095,MMLU,discovery,validation
815,0.02,2.0,3930,292,0.0743002544529262,MMLU,discovery,validation
815,0.03,3.0,5817,292,0.05019769640708269,MMLU,discovery,validation
815,0.05,5.0,9463,292,0.03085702208601923,MMLU,discovery,validation
816,0.0025,0.25,463,184,0.39740820734341253,MMLU,discovery,validation
816,0.005,0.5,909,282,0.3102310231023102,MMLU,discovery,validation
816,0.01,1.0,1879,332,0.1766897285790314,MMLU,discovery,validation
816,0.02,2.0,3930,334,0.08498727735368956,MMLU,discovery,validation
816,0.03,3.0,5817,334,0.05741791301358088,MMLU,discovery,validation
816,0.05,5.0,9463,334,0.03529536087921378,MMLU,discovery,validation
817,0.0025,0.25,463,161,0.34773218142548595,MMLU,discovery,validation
817,0.005,0.5,909,206,0.22662266226622663,MMLU,discovery,validation
817,0.01,1.0,1879,229,0.12187333688131985,MMLU,discovery,validation
817,0.02,2.0,3930,232,0.059033078880407125,MMLU,discovery,validation
817,0.03,3.0,5817,232,0.03988310125494241,MMLU,discovery,validation
817,0.05,5.0,9463,232,0.024516538095741308,MMLU,discovery,validation
818,0.0025,0.25,463,171,0.3693304535637149,MMLU,discovery,validation
818,0.005,0.5,909,237,0.2607260726072607,MMLU,discovery,validation
818,0.01,1.0,1879,279,0.1484832357637041,MMLU,discovery,validation
818,0.02,2.0,3930,280,0.07124681933842239,MMLU,discovery,validation
818,0.03,3.0,5817,280,0.048134777376654635,MMLU,discovery,validation
818,0.05,5.0,9463,280,0.029588925287963648,MMLU,discovery,validation
819,0.0025,0.25,463,190,0.4103671706263499,MMLU,discovery,validation
819,0.005,0.5,909,284,0.3124312431243124,MMLU,discovery,validation
819,0.01,1.0,1879,327,0.17402873869079297,MMLU,discovery,validation
819,0.02,2.0,3930,330,0.08396946564885496,MMLU,discovery,validation
819,0.03,3.0,5817,330,0.05673027333677153,MMLU,discovery,validation
819,0.05,5.0,9463,330,0.034872661946528584,MMLU,discovery,validation
820,0.0025,0.25,463,176,0.3801295896328294,MMLU,discovery,validation
820,0.005,0.5,909,251,0.2761276127612761,MMLU,discovery,validation
820,0.01,1.0,1879,284,0.15114422565194252,MMLU,discovery,validation
820,0.02,2.0,3930,287,0.07302798982188295,MMLU,discovery,validation
820,0.03,3.0,5817,287,0.049338146811071,MMLU,discovery,validation
820,0.05,5.0,9463,287,0.030328648420162738,MMLU,discovery,validation
821,0.0025,0.25,463,183,0.3952483801295896,MMLU,discovery,validation
821,0.005,0.5,909,267,0.29372937293729373,MMLU,discovery,validation
821,0.01,1.0,1879,300,0.15965939329430548,MMLU,discovery,validation
821,0.02,2.0,3930,301,0.07659033078880408,MMLU,discovery,validation
821,0.03,3.0,5817,301,0.05174488567990373,MMLU,discovery,validation
821,0.05,5.0,9463,301,0.031808094684560924,MMLU,discovery,validation
822,0.0025,0.25,463,189,0.408207343412527,MMLU,discovery,validation
822,0.005,0.5,909,279,0.3069306930693069,MMLU,discovery,validation
822,0.01,1.0,1879,327,0.17402873869079297,MMLU,discovery,validation
822,0.02,2.0,3930,327,0.083206106870229,MMLU,discovery,validation
822,0.03,3.0,5817,327,0.05621454357916452,MMLU,discovery,validation
822,0.05,5.0,9463,327,0.034555637747014686,MMLU,discovery,validation
823,0.0025,0.25,463,183,0.3952483801295896,MMLU,discovery,validation
823,0.005,0.5,909,283,0.31133113311331134,MMLU,discovery,validation
823,0.01,1.0,1879,333,0.1772219265566791,MMLU,discovery,validation
823,0.02,2.0,3930,337,0.08575063613231552,MMLU,discovery,validation
823,0.03,3.0,5817,337,0.0579336427711879,MMLU,discovery,validation
823,0.05,5.0,9463,337,0.035612385078727674,MMLU,discovery,validation
824,0.0025,0.25,463,189,0.408207343412527,MMLU,discovery,validation
824,0.005,0.5,909,247,0.2717271727172717,MMLU,discovery,validation
824,0.01,1.0,1879,272,0.1447578499201703,MMLU,discovery,validation
824,0.02,2.0,3930,272,0.06921119592875317,MMLU,discovery,validation
824,0.03,3.0,5817,272,0.04675949802303593,MMLU,discovery,validation
824,0.05,5.0,9463,272,0.028743527422593257,MMLU,discovery,validation
825,0.0025,0.25,463,188,0.4060475161987041,MMLU,discovery,validation
825,0.005,0.5,909,251,0.2761276127612761,MMLU,discovery,validation
825,0.01,1.0,1879,270,0.14369345396487493,MMLU,discovery,validation
825,0.02,2.0,3930,271,0.06895674300254453,MMLU,discovery,validation
825,0.03,3.0,5817,271,0.046587588103833594,MMLU,discovery,validation
825,0.05,5.0,9463,271,0.02863785268942196,MMLU,discovery,validation
826,0.0025,0.25,463,166,0.35853131749460043,MMLU,discovery,validation
826,0.005,0.5,909,248,0.27282728272827284,MMLU,discovery,validation
826,0.01,1.0,1879,288,0.15327301756253325,MMLU,discovery,validation
826,0.02,2.0,3930,291,0.07404580152671755,MMLU,discovery,validation
826,0.03,3.0,5817,291,0.05002578648788035,MMLU,discovery,validation
826,0.05,5.0,9463,291,0.030751347352847933,MMLU,discovery,validation
827,0.0025,0.25,463,192,0.4146868250539957,MMLU,discovery,validation
827,0.005,0.5,909,277,0.3047304730473047,MMLU,discovery,validation
827,0.01,1.0,1879,352,0.1873336881319851,MMLU,discovery,validation
827,0.02,2.0,3930,358,0.0910941475826972,MMLU,discovery,validation
827,0.03,3.0,5817,358,0.06154375107443699,MMLU,discovery,validation
827,0.05,5.0,9463,358,0.03783155447532495,MMLU,discovery,validation
828,0.0025,0.25,463,194,0.4190064794816415,MMLU,discovery,validation
828,0.005,0.5,909,271,0.29812981298129815,MMLU,discovery,validation
828,0.01,1.0,1879,310,0.16498137307078234,MMLU,discovery,validation
828,0.02,2.0,3930,314,0.07989821882951655,MMLU,discovery,validation
828,0.03,3.0,5817,314,0.053979714629534124,MMLU,discovery,validation
828,0.05,5.0,9463,314,0.03318186621578781,MMLU,discovery,validation
829,0.0025,0.25,463,211,0.4557235421166307,MMLU,discovery,validation
829,0.005,0.5,909,311,0.34213421342134215,MMLU,discovery,validation
829,0.01,1.0,1879,370,0.19691325172964344,MMLU,discovery,validation
829,0.02,2.0,3930,373,0.09491094147582697,MMLU,discovery,validation
829,0.03,3.0,5817,373,0.06412239986247206,MMLU,discovery,validation
829,0.05,5.0,9463,373,0.03941667547289443,MMLU,discovery,validation
830,0.0025,0.25,463,191,0.41252699784017277,MMLU,discovery,validation
830,0.005,0.5,909,300,0.33003300330033003,MMLU,discovery,validation
830,0.01,1.0,1879,373,0.19850984566258648,MMLU,discovery,validation
830,0.02,2.0,3930,387,0.0984732824427481,MMLU,discovery,validation
830,0.03,3.0,5817,387,0.0665291387313048,MMLU,discovery,validation
830,0.05,5.0,9463,387,0.040896121737292616,MMLU,discovery,validation
831,0.0025,0.25,463,148,0.31965442764578833,MMLU,discovery,validation
831,0.005,0.5,909,236,0.25962596259625964,MMLU,discovery,validation
831,0.01,1.0,1879,285,0.15167642362959022,MMLU,discovery,validation
831,0.02,2.0,3930,289,0.07353689567430026,MMLU,discovery,validation
831,0.03,3.0,5817,289,0.049681966649475676,MMLU,discovery,validation
831,0.05,5.0,9463,289,0.030539997886505337,MMLU,discovery,validation
832,0.0025,0.25,463,162,0.34989200863930886,MMLU,discovery,validation
832,0.005,0.5,909,226,0.24862486248624863,MMLU,discovery,validation
832,0.01,1.0,1879,254,0.13517828632251197,MMLU,discovery,validation
832,0.02,2.0,3930,256,0.06513994910941476,MMLU,discovery,validation
832,0.03,3.0,5817,256,0.04400893931579852,MMLU,discovery,validation
832,0.05,5.0,9463,256,0.027052731691852478,MMLU,discovery,validation
833,0.0025,0.25,463,173,0.37365010799136067,MMLU,discovery,validation
833,0.005,0.5,909,260,0.28602860286028603,MMLU,discovery,validation
833,0.01,1.0,1879,331,0.17615753060138373,MMLU,discovery,validation
833,0.02,2.0,3930,333,0.08473282442748091,MMLU,discovery,validation
833,0.03,3.0,5817,333,0.05724600309437854,MMLU,discovery,validation
833,0.05,5.0,9463,333,0.03518968614604248,MMLU,discovery,validation
834,0.0025,0.25,463,172,0.3714902807775378,MMLU,discovery,validation
834,0.005,0.5,909,275,0.3025302530253025,MMLU,discovery,validation
834,0.01,1.0,1879,322,0.17136774880255454,MMLU,discovery,validation
834,0.02,2.0,3930,324,0.08244274809160305,MMLU,discovery,validation
834,0.03,3.0,5817,324,0.0556988138215575,MMLU,discovery,validation
834,0.05,5.0,9463,324,0.034238613547500796,MMLU,discovery,validation
835,0.0025,0.25,463,159,0.3434125269978402,MMLU,discovery,validation
835,0.005,0.5,909,229,0.25192519251925194,MMLU,discovery,validation
835,0.01,1.0,1879,244,0.12985630654603514,MMLU,discovery,validation
835,0.02,2.0,3930,245,0.062340966921119595,MMLU,discovery,validation
835,0.03,3.0,5817,245,0.0421179302045728,MMLU,discovery,validation
835,0.05,5.0,9463,245,0.025890309626968193,MMLU,discovery,validation
836,0.0025,0.25,463,173,0.37365010799136067,MMLU,discovery,validation
836,0.005,0.5,909,240,0.264026402640264,MMLU,discovery,validation
836,0.01,1.0,1879,268,0.14262905800957956,MMLU,discovery,validation
836,0.02,2.0,3930,268,0.06819338422391857,MMLU,discovery,validation
836,0.03,3.0,5817,268,0.046071858346226575,MMLU,discovery,validation
836,0.05,5.0,9463,268,0.02832082848990806,MMLU,discovery,validation
837,0.0025,0.25,463,181,0.39092872570194387,MMLU,discovery,validation
837,0.005,0.5,909,271,0.29812981298129815,MMLU,discovery,validation
837,0.01,1.0,1879,315,0.16764236295902077,MMLU,discovery,validation
837,0.02,2.0,3930,318,0.08091603053435115,MMLU,discovery,validation
837,0.03,3.0,5817,318,0.05466735430634347,MMLU,discovery,validation
837,0.05,5.0,9463,318,0.033604565148473,MMLU,discovery,validation
838,0.0025,0.25,463,183,0.3952483801295896,MMLU,discovery,validation
838,0.005,0.5,909,270,0.297029702970297,MMLU,discovery,validation
838,0.01,1.0,1879,310,0.16498137307078234,MMLU,discovery,validation
838,0.02,2.0,3930,312,0.07938931297709924,MMLU,discovery,validation
838,0.03,3.0,5817,312,0.05363589479112945,MMLU,discovery,validation
838,0.05,5.0,9463,312,0.032970516749445206,MMLU,discovery,validation
839,0.0025,0.25,463,215,0.46436285097192226,MMLU,discovery,validation
839,0.005,0.5,909,334,0.36743674367436746,MMLU,discovery,validation
839,0.01,1.0,1879,396,0.21075039914848323,MMLU,discovery,validation
839,0.02,2.0,3930,398,0.10127226463104326,MMLU,discovery,validation
839,0.03,3.0,5817,398,0.06842014784253052,MMLU,discovery,validation
839,0.05,5.0,9463,398,0.0420585438021769,MMLU,discovery,validation
840,0.0025,0.25,463,177,0.38228941684665224,MMLU,discovery,validation
840,0.005,0.5,909,247,0.2717271727172717,MMLU,discovery,validation
840,0.01,1.0,1879,278,0.14795103778605642,MMLU,discovery,validation
840,0.02,2.0,3930,282,0.0717557251908397,MMLU,discovery,validation
840,0.03,3.0,5817,282,0.04847859721505931,MMLU,discovery,validation
840,0.05,5.0,9463,282,0.029800274754306244,MMLU,discovery,validation
841,0.0025,0.25,463,184,0.39740820734341253,MMLU,discovery,validation
841,0.005,0.5,909,264,0.29042904290429045,MMLU,discovery,validation
841,0.01,1.0,1879,297,0.15806279936136242,MMLU,discovery,validation
841,0.02,2.0,3930,301,0.07659033078880408,MMLU,discovery,validation
841,0.03,3.0,5817,301,0.05174488567990373,MMLU,discovery,validation
841,0.05,5.0,9463,301,0.031808094684560924,MMLU,discovery,validation
842,0.0025,0.25,463,170,0.367170626349892,MMLU,discovery,validation
842,0.005,0.5,909,257,0.28272827282728275,MMLU,discovery,validation
842,0.01,1.0,1879,315,0.16764236295902077,MMLU,discovery,validation
842,0.02,2.0,3930,318,0.08091603053435115,MMLU,discovery,validation
842,0.03,3.0,5817,318,0.05466735430634347,MMLU,discovery,validation
842,0.05,5.0,9463,318,0.033604565148473,MMLU,discovery,validation
843,0.0025,0.25,463,185,0.39956803455723544,MMLU,discovery,validation
843,0.005,0.5,909,266,0.29262926292629265,MMLU,discovery,validation
843,0.01,1.0,1879,302,0.16072378924960085,MMLU,discovery,validation
843,0.02,2.0,3930,306,0.07786259541984733,MMLU,discovery,validation
843,0.03,3.0,5817,306,0.05260443527591542,MMLU,discovery,validation
843,0.05,5.0,9463,306,0.03233646835041742,MMLU,discovery,validation
844,0.0025,0.25,463,175,0.3779697624190065,MMLU,discovery,validation
844,0.005,0.5,909,249,0.2739273927392739,MMLU,discovery,validation
844,0.01,1.0,1879,279,0.1484832357637041,MMLU,discovery,validation
844,0.02,2.0,3930,281,0.07150127226463104,MMLU,discovery,validation
844,0.03,3.0,5817,281,0.04830668729585697,MMLU,discovery,validation
844,0.05,5.0,9463,281,0.029694600021134946,MMLU,discovery,validation
845,0.0025,0.25,463,190,0.4103671706263499,MMLU,discovery,validation
845,0.005,0.5,909,287,0.31573157315731576,MMLU,discovery,validation
845,0.01,1.0,1879,359,0.19105907397551888,MMLU,discovery,validation
845,0.02,2.0,3930,366,0.09312977099236641,MMLU,discovery,validation
845,0.03,3.0,5817,366,0.0629190304280557,MMLU,discovery,validation
845,0.05,5.0,9463,366,0.03867695234069534,MMLU,discovery,validation
846,0.0025,0.25,463,173,0.37365010799136067,MMLU,discovery,validation
846,0.005,0.5,909,257,0.28272827282728275,MMLU,discovery,validation
846,0.01,1.0,1879,292,0.15540180947312401,MMLU,discovery,validation
846,0.02,2.0,3930,292,0.0743002544529262,MMLU,discovery,validation
846,0.03,3.0,5817,292,0.05019769640708269,MMLU,discovery,validation
846,0.05,5.0,9463,292,0.03085702208601923,MMLU,discovery,validation
847,0.0025,0.25,463,165,0.3563714902807775,MMLU,discovery,validation
847,0.005,0.5,909,241,0.26512651265126513,MMLU,discovery,validation
847,0.01,1.0,1879,288,0.15327301756253325,MMLU,discovery,validation
847,0.02,2.0,3930,290,0.0737913486005089,MMLU,discovery,validation
847,0.03,3.0,5817,290,0.04985387656867801,MMLU,discovery,validation
847,0.05,5.0,9463,290,0.030645672619676635,MMLU,discovery,validation
848,0.0025,0.25,463,157,0.3390928725701944,MMLU,discovery,validation
848,0.005,0.5,909,218,0.23982398239823982,MMLU,discovery,validation
848,0.01,1.0,1879,240,0.12772751463544438,MMLU,discovery,validation
848,0.02,2.0,3930,240,0.061068702290076333,MMLU,discovery,validation
848,0.03,3.0,5817,240,0.041258380608561115,MMLU,discovery,validation
